stredisko_id,ucet_cislo,obdobi,plan,skutecnost,odchylka,odchylka_pct
STR002,523,2024-04,439046.07,524602.11,85556.04,19.5
STR002,523,2024-05,32438.69,40967.6,8528.91,26.3
STR002,523,2024-06,149280.86,127088.93,-22191.93,-14.9
STR002,523,2024-07,183838.43,235476.46,51638.03,28.1
STR002,523,2024-08,482296.66,490732.52,8435.86,1.7
STR002,523,2024-09,247704.94,311640.5,63935.56,25.8
STR002,523,2024-10,390148.53,294200.46,-95948.07,-24.6
STR002,523,2024-11,6920.06,5909.54,-1010.52,-14.6
STR002,523,2024-12,414734.87,481628.92,66894.05,16.1
STR002,523,2025-01,175551.05,184153.13,8602.08,4.9
STR002,523,2025-02,8355.21,9567.88,1212.67,14.5
STR002,523,2025-03,172590.49,168083.54,-4506.95,-2.6
STR002,523,2025-04,222848.8,287024.99,64176.19,28.8
STR002,523,2025-05,15389.08,16772.05,1382.97,9.0
STR002,523,2025-06,117057.28,150013.88,32956.6,28.2
STR002,523,2025-07,413540.63,524110.34,110569.71,26.7
STR002,523,2025-08,374396.69,350311.3,-24085.39,-6.4
STR002,523,2025-09,447122.31,424869.31,-22253.0,-5.0
STR002,523,2025-10,70822.55,74929.53,4106.98,5.8
STR002,523,2025-11,5894.12,6158.62,264.5,4.5
STR002,523,2025-12,335006.51,401097.65,66091.14,19.7
STR002,662,2023-01,380195.92,416634.24,36438.32,9.6
STR002,662,2023-02,51413.98,56266.74,4852.76,9.4
STR002,662,2023-03,253312.55,202303.77,-51008.78,-20.1
STR002,662,2023-04,362298.92,392232.22,29933.3,8.3
STR002,662,2023-05,363589.01,379129.9,15540.89,4.3
STR002,662,2023-06,22647.49,27807.59,5160.1,22.8
STR002,662,2023-07,185721.59,207886.72,22165.13,11.9
STR002,662,2023-08,220510.13,167558.89,-52951.24,-24.0
STR002,662,2023-09,225590.3,207332.4,-18257.9,-8.1
STR002,662,2023-10,132634.0,94278.47,-38355.53,-28.9
STR002,662,2023-11,382633.41,458525.38,75891.97,19.8
STR002,662,2023-12,345794.82,389596.33,43801.51,12.7
STR002,662,2024-01,236604.51,194815.86,-41788.65,-17.7
STR002,662,2024-02,131886.04,168837.4,36951.36,28.0
STR002,662,2024-03,80549.75,62795.95,-17753.8,-22.0
STR002,662,2024-04,267983.34,274517.68,6534.34,2.4
STR002,662,2024-05,197363.41,162046.89,-35316.52,-17.9
STR002,662,2024-06,90268.43,114113.11,23844.68,26.4
STR002,662,2024-07,112419.06,139687.1,27268.04,24.3
STR002,662,2024-08,37977.4,28423.36,-9554.04,-25.2
STR002,662,2024-09,184784.44,161587.18,-23197.26,-12.6
STR002,662,2024-10,373103.2,267352.3,-105750.9,-28.3
STR002,662,2024-11,274480.94,249208.8,-25272.14,-9.2
STR002,662,2024-12,421206.97,362546.63,-58660.34,-13.9
STR002,662,2025-01,468154.92,401922.84,-66232.08,-14.1
STR002,662,2025-02,311603.01,327303.01,15700.0,5.0
STR002,662,2025-03,362425.99,407655.63,45229.64,12.5
STR002,662,2025-04,409372.58,529037.03,119664.45,29.2
STR002,662,2025-05,112074.17,82094.29,-29979.88,-26.8
STR002,662,2025-06,178586.27,187970.92,9384.65,5.3
STR002,662,2025-07,407723.37,503204.98,95481.61,23.4
STR002,662,2025-08,491935.5,588762.25,96826.75,19.7
STR002,662,2025-09,478094.16,500049.13,21954.97,4.6
STR002,662,2025-10,273969.41,216345.36,-57624.05,-21.0
STR002,662,2025-11,383716.51,343351.37,-40365.14,-10.5
STR002,662,2025-12,291761.84,329779.23,38017.39,13.0
STR002,602,2023-01,12749.16,14284.36,1535.2,12.0
STR002,602,2023-02,116645.41,85987.65,-30657.76,-26.3
STR002,602,2023-03,131424.7,123036.78,-8387.92,-6.4
STR002,602,2023-04,95252.57,81715.47,-13537.1,-14.2
STR002,602,2023-05,433742.02,482864.21,49122.19,11.3
STR002,602,2023-06,68946.74,54349.78,-14596.96,-21.2
STR002,602,2023-07,137344.97,124158.59,-13186.38,-9.6
STR002,602,2023-08,176105.1,200499.66,24394.56,13.9
STR002,602,2023-09,253510.93,297590.12,44079.19,17.4
STR002,602,2023-10,496168.95,564275.81,68106.86,13.7
STR002,602,2023-11,87307.72,100530.58,13222.86,15.1
STR002,602,2023-12,73816.09,58092.8,-15723.29,-21.3
STR002,602,2024-01,25787.1,29065.61,3278.51,12.7
STR002,602,2024-02,420880.41,368195.41,-52685.0,-12.5
STR002,602,2024-03,415043.83,359847.35,-55196.48,-13.3
STR002,602,2024-04,264793.28,216301.63,-48491.65,-18.3
STR002,602,2024-05,472059.4,395399.88,-76659.52,-16.2
STR002,602,2024-06,381563.07,359800.77,-21762.3,-5.7
STR002,602,2024-07,428788.79,498571.14,69782.35,16.3
STR002,602,2024-08,182270.13,209139.95,26869.82,14.7
STR002,602,2024-09,294445.34,256379.24,-38066.1,-12.9
STR002,602,2024-10,350184.42,411750.68,61566.26,17.6
STR002,602,2024-11,284757.3,355329.09,70571.79,24.8
STR002,602,2024-12,489992.96,591138.75,101145.79,20.6
STR002,602,2025-01,271493.49,307321.97,35828.48,13.2
STR002,602,2025-02,221610.44,257166.64,35556.2,16.0
STR002,602,2025-03,272019.58,222464.0,-49555.58,-18.2
STR002,602,2025-04,281122.58,215758.92,-65363.66,-23.3
STR002,602,2025-05,283189.53,314693.1,31503.57,11.1
STR002,602,2025-06,22654.97,23330.83,675.86,3.0
STR002,602,2025-07,247127.95,212603.18,-34524.77,-14.0
STR002,602,2025-08,317530.36,234685.78,-82844.58,-26.1
STR002,602,2025-09,35760.52,37286.45,1525.93,4.3
STR002,602,2025-10,90284.78,65755.58,-24529.2,-27.2
STR002,602,2025-11,305103.43,216052.32,-89051.11,-29.2
STR002,602,2025-12,342757.99,274143.26,-68614.73,-20.0
STR002,554,2023-01,113798.94,135621.62,21822.68,19.2
STR002,554,2023-02,45535.87,34048.38,-11487.49,-25.2
STR002,554,2023-03,281949.28,298185.55,16236.27,5.8
STR002,554,2023-04,115071.92,138894.12,23822.2,20.7
STR002,554,2023-05,104518.81,125197.57,20678.76,19.8
STR002,554,2023-06,485711.29,619914.15,134202.86,27.6
STR002,554,2023-07,118504.88,98405.36,-20099.52,-17.0
STR002,554,2023-08,161142.69,122220.61,-38922.08,-24.2
STR002,554,2023-09,148734.4,144038.02,-4696.38,-3.2
STR002,554,2023-10,406593.64,521420.81,114827.17,28.2
STR002,554,2023-11,41886.18,31972.5,-9913.68,-23.7
STR002,554,2023-12,297476.3,240923.65,-56552.65,-19.0
STR002,554,2024-01,293295.82,208578.59,-84717.23,-28.9
STR002,554,2024-02,64075.48,45026.71,-19048.77,-29.7
STR002,554,2024-03,181173.11,155463.61,-25709.5,-14.2
STR002,554,2024-04,329848.02,384538.23,54690.21,16.6
STR002,554,2024-05,497030.09,636106.49,139076.4,28.0
STR002,554,2024-06,284560.55,283860.66,-699.89,-0.2
STR002,554,2024-07,172577.3,198898.71,26321.41,15.3
STR002,554,2024-08,477388.87,467136.61,-10252.26,-2.1
STR002,554,2024-09,299421.82,336864.6,37442.78,12.5
STR002,554,2024-10,438252.3,424943.85,-13308.45,-3.0
STR002,554,2024-11,72927.2,53214.11,-19713.09,-27.0
STR002,554,2024-12,413396.5,424246.99,10850.49,2.6
STR002,554,2025-01,443689.03,404591.33,-39097.7,-8.8
STR002,554,2025-02,410320.32,342709.26,-67611.06,-16.5
STR002,554,2025-03,248306.26,318001.61,69695.35,28.1
STR002,554,2025-04,187934.39,200313.33,12378.94,6.6
STR002,554,2025-05,238047.58,237018.45,-1029.13,-0.4
STR002,554,2025-06,205422.25,167763.98,-37658.27,-18.3
STR002,554,2025-07,65677.09,62645.76,-3031.33,-4.6
STR002,554,2025-08,384588.78,282950.8,-101637.98,-26.4
STR002,554,2025-09,31712.89,39038.44,7325.55,23.1
STR002,554,2025-10,410562.36,523370.57,112808.21,27.5
STR002,554,2025-11,169144.4,212971.21,43826.81,25.9
STR002,554,2025-12,465158.49,579697.39,114538.9,24.6
STR003,565,2023-01,118804.06,140449.29,21645.23,18.2
STR003,565,2023-02,392242.1,452098.4,59856.3,15.3
STR003,565,2023-03,111500.02,142892.16,31392.14,28.2
STR003,565,2023-04,410937.39,471238.86,60301.47,14.7
STR003,565,2023-05,497586.45,533405.1,35818.65,7.2
STR003,565,2023-06,30861.05,24093.79,-6767.26,-21.9
STR003,565,2023-07,324962.31,345477.72,20515.41,6.3
STR003,565,2023-08,120827.52,119061.99,-1765.53,-1.5
STR003,565,2023-09,154410.05,181758.67,27348.62,17.7
STR003,565,2023-10,374744.72,279953.1,-94791.62,-25.3
STR003,565,2023-11,121676.76,129201.46,7524.7,6.2
STR003,565,2023-12,182354.23,130715.78,-51638.45,-28.3
STR003,565,2024-01,331248.79,240486.71,-90762.08,-27.4
STR003,565,2024-02,435932.93,380117.78,-55815.15,-12.8
STR003,565,2024-03,244144.02,256109.11,11965.09,4.9
STR003,565,2024-04,361566.16,370129.89,8563.73,2.4
STR003,565,2024-05,452656.8,442140.8,-10516.0,-2.3
STR003,565,2024-06,43195.94,31392.31,-11803.63,-27.3
STR003,565,2024-07,75747.75,53081.35,-22666.4,-29.9
STR003,565,2024-08,262132.28,324080.67,61948.39,23.6
STR003,565,2024-09,289282.41,254908.73,-34373.68,-11.9
STR003,565,2024-10,154231.13,150667.51,-3563.62,-2.3
STR003,565,2024-11,193691.13,240076.92,46385.79,23.9
STR003,565,2024-12,314719.64,278796.32,-35923.32,-11.4
STR003,565,2025-01,497059.24,644425.53,147366.29,29.6
STR003,565,2025-02,237289.72,176243.7,-61046.02,-25.7
STR003,565,2025-03,275459.04,313651.86,38192.82,13.9
STR003,565,2025-04,389041.41,369763.32,-19278.09,-5.0
STR003,565,2025-05,101363.43,109679.59,8316.16,8.2
STR003,565,2025-06,422844.89,442061.14,19216.25,4.5
STR003,565,2025-07,120193.68,139746.59,19552.91,16.3
STR003,565,2025-08,463526.24,427190.61,-36335.63,-7.8
STR003,565,2025-09,240200.81,224854.26,-15346.55,-6.4
STR003,565,2025-10,355002.83,432064.2,77061.37,21.7
STR003,565,2025-11,285140.79,270238.78,-14902.01,-5.2
STR003,565,2025-12,185386.19,186285.19,899.0,0.5
STR003,524,2023-01,58659.85,66852.86,8193.01,14.0
STR003,524,2023-02,394306.35,471136.93,76830.58,19.5
STR003,524,2023-03,133294.61,102786.59,-30508.02,-22.9
STR003,524,2023-04,59200.53,51496.18,-7704.35,-13.0
STR003,524,2023-05,431103.27,520199.55,89096.28,20.7
STR003,524,2023-06,429343.33,549174.49,119831.16,27.9
STR003,524,2023-07,81560.78,88919.73,7358.95,9.0
STR003,524,2023-08,368048.59,298680.16,-69368.43,-18.8
STR003,524,2023-09,61757.44,77563.2,15805.76,25.6
STR003,524,2023-10,41490.28,34228.89,-7261.39,-17.5
STR003,524,2023-11,225766.92,253600.41,27833.49,12.3
STR003,524,2023-12,123696.88,142539.9,18843.02,15.2
STR003,524,2024-01,444260.49,447916.16,3655.67,0.8
STR003,524,2024-02,226632.44,196883.22,-29749.22,-13.1
STR003,524,2024-03,397917.83,327043.69,-70874.14,-17.8
STR003,524,2024-04,105767.47,83443.01,-22324.46,-21.1
STR003,524,2024-05,279363.55,202999.7,-76363.85,-27.3
STR003,524,2024-06,318149.99,315301.43,-2848.56,-0.9
STR003,524,2024-07,246963.77,273576.95,26613.18,10.8
STR003,524,2024-08,392459.85,402017.15,9557.3,2.4
STR003,524,2024-09,335700.24,391900.79,56200.55,16.7
STR003,524,2024-10,338036.36,258296.58,-79739.78,-23.6
STR003,524,2024-11,274484.41,318315.75,43831.34,16.0
STR003,524,2024-12,121210.86,87603.69,-33607.17,-27.7
STR003,524,2025-01,209429.94,256289.66,46859.72,22.4
STR003,524,2025-02,194259.05,183339.21,-10919.84,-5.6
STR003,524,2025-03,182138.09,130274.82,-51863.27,-28.5
STR003,524,2025-04,246864.67,233324.36,-13540.31,-5.5
STR003,524,2025-05,270696.92,287379.94,16683.02,6.2
STR003,524,2025-06,51186.86,52918.87,1732.01,3.4
STR003,524,2025-07,456448.34,511778.93,55330.59,12.1
STR003,524,2025-08,309913.14,276468.62,-33444.52,-10.8
STR003,524,2025-09,401969.52,391826.7,-10142.82,-2.5
STR003,524,2025-10,363902.51,373710.59,9808.08,2.7
STR003,524,2025-11,498518.1,521158.24,22640.14,4.5
STR003,524,2025-12,309333.63,300126.72,-9206.91,-3.0
STR003,508,2023-01,233798.7,172675.95,-61122.75,-26.1
STR003,508,2023-02,325092.05,384612.86,59520.81,18.3
STR003,508,2023-03,164070.86,165397.7,1326.84,0.8
STR003,508,2023-04,72178.75,78785.63,6606.88,9.2
STR003,508,2023-05,74684.88,83857.98,9173.1,12.3
STR003,508,2023-06,230733.45,264206.07,33472.62,14.5
STR003,508,2023-07,294846.15,270762.75,-24083.4,-8.2
STR003,508,2023-08,202960.2,189162.15,-13798.05,-6.8
STR003,508,2023-09,227215.59,159414.52,-67801.07,-29.8
STR003,508,2023-10,167457.69,141544.79,-25912.9,-15.5
STR003,508,2023-11,293925.91,304095.59,10169.68,3.5
STR003,508,2023-12,236944.58,271302.29,34357.71,14.5
STR003,508,2024-01,349242.59,432477.93,83235.34,23.8
STR003,508,2024-02,376548.32,382657.56,6109.24,1.6
STR003,508,2024-03,350650.24,431959.52,81309.28,23.2
STR003,508,2024-04,151748.14,176729.41,24981.27,16.5
STR003,508,2024-05,272172.65,269043.06,-3129.59,-1.1
STR003,508,2024-06,83917.77,71753.87,-12163.9,-14.5
STR003,508,2024-07,173230.1,166721.03,-6509.07,-3.8
STR003,508,2024-08,308634.68,309357.2,722.52,0.2
STR003,508,2024-09,149077.14,164022.24,14945.1,10.0
STR003,508,2024-10,325626.62,410710.0,85083.38,26.1
STR003,508,2024-11,485872.7,356707.04,-129165.66,-26.6
STR003,508,2024-12,47474.37,56620.26,9145.89,19.3
STR003,508,2025-01,423409.3,373366.97,-50042.33,-11.8
STR003,508,2025-02,459743.79,347872.07,-111871.72,-24.3
STR003,508,2025-03,279000.09,250377.72,-28622.37,-10.3
STR003,508,2025-04,411003.5,523096.5,112093.0,27.3
STR003,508,2025-05,386236.68,390819.64,4582.96,1.2
STR003,508,2025-06,170938.28,204917.48,33979.2,19.9
STR003,508,2025-07,286600.14,352815.7,66215.56,23.1
STR003,508,2025-08,344368.15,297106.4,-47261.75,-13.7
STR003,508,2025-09,481578.14,348796.8,-132781.34,-27.6
STR003,508,2025-10,100799.37,78928.61,-21870.76,-21.7
STR003,508,2025-11,75946.19,91199.58,15253.39,20.1
STR003,508,2025-12,25143.84,30417.97,5274.13,21.0
STR003,523,2023-01,145789.12,158225.49,12436.37,8.5
STR003,523,2023-02,150399.5,118071.55,-32327.95,-21.5
STR003,523,2023-03,479230.12,556190.44,76960.32,16.1
STR003,523,2023-04,284170.1,349232.24,65062.14,22.9
STR003,523,2023-05,98307.55,75263.05,-23044.5,-23.4
STR003,523,2023-06,428522.16,439408.16,10886.0,2.5
STR003,523,2023-07,472388.9,499151.06,26762.16,5.7
STR003,523,2023-08,105358.92,124393.87,19034.95,18.1
STR003,523,2023-09,455026.41,426256.19,-28770.22,-6.3
STR003,523,2023-10,473036.69,481934.97,8898.28,1.9
STR003,523,2023-11,212892.44,167920.11,-44972.33,-21.1
STR003,523,2023-12,171030.96,139143.52,-31887.44,-18.6
STR003,523,2024-01,123780.64,125936.31,2155.67,1.7
STR003,523,2024-02,176091.49,165466.1,-10625.39,-6.0
STR003,523,2024-03,90000.86,91278.44,1277.58,1.4
STR003,523,2024-04,193350.01,236326.01,42976.0,22.2
STR003,523,2024-05,66565.5,59585.34,-6980.16,-10.5
STR003,523,2024-06,459820.47,386565.36,-73255.11,-15.9
STR003,523,2024-07,294743.46,379910.83,85167.37,28.9
STR003,523,2024-08,382143.21,306089.76,-76053.45,-19.9
STR003,523,2024-09,71077.52,59186.82,-11890.7,-16.7
STR003,523,2024-10,231822.4,218211.16,-13611.24,-5.9
STR003,523,2024-11,366088.47,287528.41,-78560.06,-21.5
STR003,523,2024-12,8659.83,7481.09,-1178.74,-13.6
STR003,523,2025-01,190404.79,214781.96,24377.17,12.8
STR003,523,2025-02,173264.62,196754.21,23489.59,13.6
STR003,523,2025-03,472042.41,465086.77,-6955.64,-1.5
STR003,523,2025-04,383024.34,288876.45,-94147.89,-24.6
STR003,523,2025-05,379933.71,346923.77,-33009.94,-8.7
STR003,523,2025-06,19824.23,14585.98,-5238.25,-26.4
STR003,523,2025-07,206024.42,206501.7,477.28,0.2
STR003,523,2025-08,183926.79,202615.21,18688.42,10.2
STR003,523,2025-09,175691.99,166942.78,-8749.21,-5.0
STR003,523,2025-10,145663.79,136849.01,-8814.78,-6.1
STR003,523,2025-11,59246.34,68181.79,8935.45,15.1
STR003,523,2025-12,48167.6,53125.65,4958.05,10.3
STR003,593,2023-01,216856.53,271717.88,54861.35,25.3
STR003,593,2023-02,8562.01,8045.67,-516.34,-6.0
STR003,593,2023-03,179714.79,133249.57,-46465.22,-25.9
STR003,593,2023-04,205231.78,245088.43,39856.65,19.4
STR003,593,2023-05,40362.43,41457.36,1094.93,2.7
STR003,593,2023-06,114691.1,122797.76,8106.66,7.1
STR003,593,2023-07,237384.47,220204.36,-17180.11,-7.2
STR003,593,2023-08,484286.73,539862.81,55576.08,11.5
STR003,593,2023-09,319088.53,246611.63,-72476.9,-22.7
STR003,593,2023-10,100531.53,120509.37,19977.84,19.9
STR003,593,2023-11,280232.91,238196.19,-42036.72,-15.0
STR003,593,2023-12,72694.18,73797.83,1103.65,1.5
STR003,593,2024-01,177397.67,181343.27,3945.6,2.2
STR003,593,2024-02,245096.9,183982.1,-61114.8,-24.9
STR003,593,2024-03,451101.25,329345.05,-121756.2,-27.0
STR003,593,2024-04,179209.12,131988.32,-47220.8,-26.3
STR003,593,2024-05,85595.25,76713.97,-8881.28,-10.4
STR003,593,2024-06,304340.38,270754.24,-33586.14,-11.0
STR003,593,2024-07,7631.68,7913.01,281.33,3.7
STR003,593,2024-08,62422.59,61002.16,-1420.43,-2.3
STR003,593,2024-09,72273.34,68503.85,-3769.49,-5.2
STR003,593,2024-10,485343.11,462019.66,-23323.45,-4.8
STR003,593,2024-11,345755.45,307384.07,-38371.38,-11.1
STR003,593,2024-12,6395.47,7958.57,1563.1,24.4
STR003,593,2025-01,472793.13,456643.1,-16150.03,-3.4
STR003,593,2025-02,133184.4,147044.19,13859.79,10.4
STR003,593,2025-03,327221.9,401375.05,74153.15,22.7
STR003,593,2025-04,386068.82,417925.71,31856.89,8.3
STR003,593,2025-05,417303.15,387454.56,-29848.59,-7.2
STR003,593,2025-06,450058.24,381895.68,-68162.56,-15.1
STR003,593,2025-07,94633.01,80938.16,-13694.85,-14.5
STR003,593,2025-08,90947.49,76758.6,-14188.89,-15.6
STR003,593,2025-09,219356.34,208338.69,-11017.65,-5.0
STR003,593,2025-10,432303.62,367219.41,-65084.21,-15.1
STR003,593,2025-11,350964.45,275014.36,-75950.09,-21.6
STR003,593,2025-12,352407.41,431395.97,78988.56,22.4
STR003,592,2023-01,410952.38,409405.88,-1546.5,-0.4
STR003,592,2023-02,412029.56,339081.45,-72948.11,-17.7
STR003,592,2023-03,486547.9,424603.25,-61944.65,-12.7
STR003,592,2023-04,56162.85,61925.42,5762.57,10.3
STR003,592,2023-05,189050.22,188027.48,-1022.74,-0.5
STR003,592,2023-06,127015.08,121146.13,-5868.95,-4.6
STR003,592,2023-07,448670.81,332358.36,-116312.45,-25.9
STR003,592,2023-08,492275.86,582861.65,90585.79,18.4
STR003,592,2023-09,248983.86,314899.28,65915.42,26.5
STR003,592,2023-10,200934.76,202506.81,1572.05,0.8
STR003,592,2023-11,377014.31,273419.12,-103595.19,-27.5
STR003,592,2023-12,232248.89,294089.38,61840.49,26.6
STR003,592,2024-01,335374.27,426985.53,91611.26,27.3
STR003,592,2024-02,390058.59,351666.16,-38392.43,-9.8
STR003,592,2024-03,391214.39,476581.58,85367.19,21.8
STR003,592,2024-04,167912.74,173355.65,5442.91,3.2
STR003,592,2024-05,303023.34,384149.22,81125.88,26.8
STR003,592,2024-06,93972.58,91922.51,-2050.07,-2.2
STR003,592,2024-07,109490.53,112169.05,2678.52,2.4
STR003,592,2024-08,354070.56,426454.55,72383.99,20.4
STR003,592,2024-09,111967.24,97869.49,-14097.75,-12.6
STR003,592,2024-10,145718.34,184599.28,38880.94,26.7
STR003,592,2024-11,30711.76,37931.58,7219.82,23.5
STR003,592,2024-12,280660.9,348110.96,67450.06,24.0
STR003,592,2025-01,385363.1,390638.91,5275.81,1.4
STR003,592,2025-02,252483.76,315576.98,63093.22,25.0
STR003,592,2025-03,187572.07,131788.96,-55783.11,-29.7
STR003,592,2025-04,9326.2,11775.5,2449.3,26.3
STR003,592,2025-05,421831.39,376626.95,-45204.44,-10.7
STR003,592,2025-06,7264.86,5175.73,-2089.13,-28.8
STR003,592,2025-07,17040.08,15116.73,-1923.35,-11.3
STR003,592,2025-08,241468.34,182187.84,-59280.5,-24.6
STR003,592,2025-09,104701.17,131600.77,26899.6,25.7
STR003,592,2025-10,320199.67,361863.97,41664.3,13.0
STR003,592,2025-11,328743.28,246109.91,-82633.37,-25.1
STR003,592,2025-12,83839.84,63099.06,-20740.78,-24.7
STR003,641,2023-01,386052.51,319584.37,-66468.14,-17.2
STR003,641,2023-02,54462.82,63488.64,9025.82,16.6
STR003,641,2023-03,51239.76,64601.15,13361.39,26.1
STR003,641,2023-04,52392.8,46463.67,-5929.13,-11.3
STR003,641,2023-05,8286.9,7516.7,-770.2,-9.3
STR003,641,2023-06,207174.41,223512.14,16337.73,7.9
STR003,641,2023-07,215167.55,236680.06,21512.51,10.0
STR003,641,2023-08,60198.1,75295.08,15096.98,25.1
STR003,641,2023-09,148212.73,159841.1,11628.37,7.8
STR003,641,2023-10,309012.1,398850.62,89838.52,29.1
STR003,641,2023-11,366791.99,432363.33,65571.34,17.9
STR003,641,2023-12,297731.1,355805.07,58073.97,19.5
STR003,641,2024-01,293132.28,297427.44,4295.16,1.5
STR003,641,2024-02,421979.6,398398.96,-23580.64,-5.6
STR003,641,2024-03,18752.91,16117.81,-2635.1,-14.1
STR003,641,2024-04,233147.72,291794.76,58647.04,25.2
STR003,641,2024-05,162101.45,198089.02,35987.57,22.2
STR003,641,2024-06,355917.92,437172.0,81254.08,22.8
STR003,641,2024-07,491260.62,568599.24,77338.62,15.7
STR003,641,2024-08,134487.26,154292.95,19805.69,14.7
STR003,641,2024-09,351804.1,295404.29,-56399.81,-16.0
STR003,641,2024-10,274337.44,268485.1,-5852.34,-2.1
STR003,641,2024-11,209995.43,252560.17,42564.74,20.3
STR003,641,2024-12,453726.59,561531.54,107804.95,23.8
STR003,641,2025-01,13234.73,11891.61,-1343.12,-10.1
STR003,641,2025-02,26272.26,33088.52,6816.26,25.9
STR003,641,2025-03,163173.87,177186.83,14012.96,8.6
STR003,641,2025-04,202082.52,256364.77,54282.25,26.9
STR003,641,2025-05,240007.74,281131.39,41123.65,17.1
STR003,641,2025-06,419415.59,386858.25,-32557.34,-7.8
STR003,641,2025-07,488713.11,629666.91,140953.8,28.8
STR003,641,2025-08,432455.26,308812.58,-123642.68,-28.6
STR003,641,2025-09,269956.95,347754.13,77797.18,28.8
STR003,641,2025-10,329959.02,281591.61,-48367.41,-14.7
STR003,641,2025-11,411715.55,357790.63,-53924.92,-13.1
STR003,641,2025-12,92181.57,89114.48,-3067.09,-3.3
STR003,603,2023-01,171922.66,220390.78,48468.12,28.2
STR003,603,2023-02,251725.28,226543.75,-25181.53,-10.0
STR003,603,2023-03,461141.06,436866.52,-24274.54,-5.3
STR003,603,2023-04,107117.84,122999.34,15881.5,14.8
STR003,603,2023-05,486749.22,471987.36,-14761.86,-3.0
STR003,603,2023-06,408251.09,465599.54,57348.45,14.0
STR003,603,2023-07,44362.67,42208.92,-2153.75,-4.9
STR003,603,2023-08,176990.8,152210.92,-24779.88,-14.0
STR003,603,2023-09,374291.83,281767.31,-92524.52,-24.7
STR003,603,2023-10,339739.57,262471.48,-77268.09,-22.7
STR003,603,2023-11,324789.2,233991.54,-90797.66,-28.0
STR003,603,2023-12,88840.0,100189.24,11349.24,12.8
STR003,603,2024-01,93780.7,90763.15,-3017.55,-3.2
STR003,603,2024-02,78760.13,69278.35,-9481.78,-12.0
STR003,603,2024-03,378267.4,442347.21,64079.81,16.9
STR003,603,2024-04,309940.97,247616.89,-62324.08,-20.1
STR003,603,2024-05,212974.25,232099.02,19124.77,9.0
STR003,603,2024-06,426524.83,466474.43,39949.6,9.4
STR003,603,2024-07,492355.3,499861.83,7506.53,1.5
STR003,603,2024-08,202470.57,146602.33,-55868.24,-27.6
STR003,603,2024-09,125803.11,156925.47,31122.36,24.7
STR003,603,2024-10,167293.63,210858.81,43565.18,26.0
STR003,603,2024-11,39833.3,47610.98,7777.68,19.5
STR003,603,2024-12,312835.82,404667.01,91831.19,29.4
